td_defense_pct_red,td_total_attempted_against_red,td_total_landed_against_red,td_defense_pct_blue,td_total_attempted_against_blue,td_total_landed_against_blue,sig_str_defense_pct_red,sig_str_total_attempted_against_red,sig_str_total_landed_against_red,sig_str_defense_pct_blue,sig_str_total_attempted_against_blue,sig_str_total_landed_against_blue,td_accuracy_pct_red,td_accuracy_pct_blue,sig_str_accuracy_pct_red,sig_str_accuracy_pct_blue,kd_pm_red,kd_total_red,kd_pm_blue,kd_total_blue,sig_str_landed_pm_red,sig_str_landed_total_red,sig_str_landed_pm_blue,sig_str_landed_total_blue,sig_str_absorbed_pm_red,sig_str_absorbed_total_red,sig_str_absorbed_pm_blue,sig_str_absorbed_total_blue,sig_str_attempted_pm_red,sig_str_attempted_total_red,sig_str_attempted_pm_blue,sig_str_attempted_total_blue,leg_str_pm_red,leg_str_total_red,leg_str_pm_blue,leg_str_total_blue,head_str_pm_red,head_str_total_red,head_str_pm_blue,head_str_total_blue,body_str_pm_red,body_str_total_red,body_str_pm_blue,body_str_total_blue,clinch_str_pm_red,clinch_str_total_red,clinch_str_pm_blue,clinch_str_total_blue,td_landed_pm_red,td_landed_total_red,td_landed_pm_blue,td_landed_total_blue,td_attempted_pm_red,td_attempted_total_red,td_attempted_pm_blue,td_attempted_total_blue,td_defended_pm_red,td_defended_total_red,td_defended_pm_blue,td_defended_total_blue,control_pm_red,control_total_red,control_pm_blue,control_total_blue,sub_att_pm_red,sub_att_total_red,sub_att_pm_blue,sub_att_total_blue,reverse_pm_red,reverse_total_red,reverse_pm_blue,reverse_total_blue,total_fight_time_red,total_fight_time_blue,age_red,age_blue,height_red,height_blue,reach_red,reach_blue,date,event_location,weight_class,title_fight,performance_bonus_winner,fight_otn_bonus,method,winner,winner_name,fighter_red,fighter_blue
1.0,0.0,0.0,,,,0.5,34.0,17.0,,,,0.0,,0.5,,0.4,2.0,,,3.4,17.0,,,2.2,11.0,,,6.8,34.0,,,0.0,0.0,,,3.2,16.0,,,0.2,1.0,,,0.6,3.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.5233333333333333,2.6166666666666667,,,0.2,1.0,,,0.0,0.0,,,5.0,0.0,26.0,25.0,72.0,70.0,76.0,71.0,2005-06-04, USA,Middleweight,0.0,0.0,0.0,"KO/TKO, Spinning Back Kick",1.0,David Loiseau,David Loiseau,Charles McCarthy
0.7777777777777778,9.0,2.0,,,,0.5217391304347826,184.0,88.0,,,,0.2222222222222222,,0.4782608695652174,,0.0,0.0,,,17.6,88.0,,,11.4,57.0,,,36.8,184.0,,,2.0,10.0,,,12.4,62.0,,,3.2,16.0,,,6.6,33.0,,,0.4,2.0,,,1.8,9.0,,,0.11000000000000001,0.55,,,0.5033333333333333,2.5166666666666666,,,0.2,1.0,,,0.0,0.0,,,5.0,0.0,26.0,38.0,75.0,75.0,77.0,,2005-06-04, USA,Light Heavyweight,0.0,0.0,0.0,"SUB, Rear Naked Choke",1.0,Forrest Griffin,Forrest Griffin,Bill Mahood
0.0,2.0,2.0,,,,0.17647058823529416,17.0,14.0,,,,1.0,,0.8235294117647058,,0.0,0.0,,,3.218390804597701,14.0,,,0.2298850574712644,1.0,,,3.9080459770114944,17.0,,,0.2298850574712644,1.0,,,2.988505747126437,13.0,,,0.0,0.0,,,0.0,0.0,,,0.4597701149425288,2.0,,,0.4597701149425288,2.0,,,0.12643678160919541,0.55,,,0.7279693486590039,3.1666666666666665,,,0.0,0.0,,,0.0,0.0,,,4.35,0.0,28.0,34.0,70.0,69.0,73.0,,2005-08-06, USA,Welterweight,0.0,0.0,0.0,"SUB, Rear Naked Choke",1.0,Josh Koscheck,Josh Koscheck,Pete Spratt
,,,1.0,3.0,0.0,,,,0.5,22.0,11.0,,0.0,,0.5,,,0.2325581395348837,1.0,,,2.5581395348837206,11.0,,,2.325581395348837,10.0,,,5.116279069767441,22.0,,,0.2325581395348837,1.0,,,1.8604651162790695,8.0,,,0.4651162790697674,2.0,,,1.8604651162790695,8.0,,,0.0,0.0,,,0.6976744186046511,3.0,,,0.2325581395348837,1.0,,,0.2325581395348837,1.0,,,0.4651162790697674,2.0,,,0.0,0.0,0.0,4.300000000000001,26.0,34.0,72.0,72.0,74.0,,2005-08-06, USA,Middleweight,0.0,0.0,0.0,U-DEC,1.0,Nate Marquardt,Nate Marquardt,Ivan Salaverry
0.0,1.0,1.0,0.33333333333333337,9.0,6.0,0.32499999999999996,40.0,27.0,0.4545454545454546,99.0,54.0,1.0,0.0,0.675,0.5925925925925926,0.0,0.0,0.26373626373626374,2.0,17.052631578947366,27.0,6.329670329670329,48.0,0.631578947368421,1.0,7.1208791208791204,54.0,25.26315789473684,40.0,10.68131868131868,81.0,0.0,0.0,0.5274725274725275,4.0,13.26315789473684,21.0,5.142857142857142,39.0,3.789473684210526,6.0,0.6593406593406593,5.0,0.631578947368421,1.0,0.923076923076923,7.0,0.631578947368421,1.0,0.0,0.0,0.631578947368421,1.0,0.13186813186813187,1.0,0.34736842105263155,0.55,0.08967032967032966,0.6799999999999999,0.9052631578947368,1.4333333333333333,0.6131868131868132,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.13186813186813187,1.0,1.5833333333333335,7.583333333333334,25.0,25.0,71.0,71.0,73.0,75.0,2005-08-06, USA,Middleweight,0.0,0.0,0.0,S-DEC,1.0,Chris Leben,Chris Leben,Patrick Cote
0.7777777777777778,9.0,2.0,1.0,1.0,0.0,0.5217391304347826,184.0,88.0,0.8151260504201681,119.0,22.0,0.0,0.0,0.38,0.18487394957983194,0.0,0.0,0.2,1.0,11.4,57.0,4.4,22.0,17.6,88.0,4.2,21.0,30.0,150.0,23.8,119.0,0.2,1.0,1.0,5.0,11.0,55.0,2.4,12.0,0.2,1.0,1.0,5.0,2.8,14.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.156,0.78,0.1,0.5,0.06666666666666667,0.3333333333333333,0.5333333333333333,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,28.0,25.0,76.0,74.0,79.0,,2005-08-06, USA,Light Heavyweight,0.0,0.0,0.0,U-DEC,1.0,Stephan Bonnar,Stephan Bonnar,Sam Hoger
0.5,2.0,1.0,1.0,0.0,0.0,0.33333333333333337,21.0,14.0,0.5,12.0,6.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.7100591715976332,2.0,3.6000000000000005,6.0,4.9704142011834325,14.0,0.6000000000000001,1.0,1.4201183431952664,4.0,7.200000000000001,12.0,0.0,0.0,0.0,0.0,0.3550295857988166,1.0,3.6000000000000005,6.0,0.3550295857988166,1.0,0.0,0.0,0.3550295857988166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1775147928994083,0.5,0.6000000000000001,1.0,0.0,0.0,0.6300000000000001,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8166666666666664,1.6666666666666665,29.0,28.0,70.0,68.0,74.0,66.0,2005-08-06, USA,Welterweight,0.0,0.0,0.0,KO/TKO,1.0,Kenny Florian,Kenny Florian,Alex Karalexis
1.0,0.0,0.0,1.0,0.0,0.0,0.46153846153846156,13.0,7.0,0.5,34.0,17.0,0.0,1.0,0.5384615384615384,0.4782608695652174,3.0,1.0,0.0,0.0,21.0,7.0,2.2,11.0,3.0,1.0,3.4,17.0,39.0,13.0,4.6,23.0,3.0,1.0,1.0,5.0,18.0,6.0,0.4,2.0,0.0,0.0,0.8,4.0,0.0,0.0,1.2,6.0,0.0,0.0,0.2,1.0,0.0,0.0,0.2,1.0,1.6500000000000001,0.55,0.11000000000000001,0.55,0.0,0.0,0.11666666666666667,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,5.0,26.0,32.0,73.0,70.0,77.0,,2005-08-06, USA,Middleweight,0.0,0.0,0.0,"KO/TKO, Punches",1.0,Mike Swick,Mike Swick,Gideon Ray
1.0,1.0,0.0,,,,0.5357142857142857,28.0,13.0,,,,0.0,,0.375,,0.0,0.0,,,0.6428571428571428,3.0,,,2.7857142857142856,13.0,,,1.7142857142857142,8.0,,,0.21428571428571427,1.0,,,0.42857142857142855,2.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.21428571428571427,1.0,,,0.36428571428571427,1.7,,,0.42857142857142855,2.0,,,0.0,0.0,,,4.666666666666667,0.0,26.0,22.0,70.0,71.0,70.0,72.0,2005-08-06, USA,Welterweight,0.0,0.0,0.0,"SUB, Rear Naked Choke",1.0,Drew Fickett,Drew Fickett,Josh Neer
1.0,0.0,0.0,0.75,4.0,1.0,0.5089285714285714,112.0,55.0,0.6734693877551021,49.0,16.0,0.0,0.25,0.49107142857142855,0.32653061224489793,0.3389830508474576,2.0,0.0,0.0,9.322033898305085,55.0,3.7065637065637067,16.0,2.711864406779661,16.0,3.9382239382239383,17.0,18.983050847457626,112.0,11.351351351351353,49.0,0.3389830508474576,2.0,0.694980694980695,3.0,6.949152542372881,41.0,2.316602316602317,10.0,2.0338983050847457,12.0,0.694980694980695,3.0,1.0169491525423728,6.0,1.1583011583011584,5.0,0.0,0.0,0.23166023166023167,1.0,0.0,0.0,0.9266409266409267,4.0,0.1864406779661017,1.1,0.07876447876447876,0.33999999999999997,0.10169491525423728,0.6,1.0038610038610039,4.333333333333333,0.0,0.0,0.23166023166023167,1.0,0.0,0.0,0.23166023166023167,1.0,5.9,4.316666666666666,33.0,23.0,72.0,71.0,72.0,75.0,2005-08-06, USA,Middleweight,0.0,0.0,0.0,"KO/TKO, Punches",1.0,Nate Quarry,Nate Quarry,Pete Sell
0.5,4.0,2.0,0.33333333333333337,6.0,4.0,0.56,25.0,11.0,0.625,24.0,9.0,0.5,0.6666666666666666,0.44,0.375,0.0,0.0,0.0,0.0,3.419689119170984,11.0,3.4838709677419355,9.0,0.0,0.0,14.32258064516129,37.0,7.772020725388601,25.0,9.29032258064516,24.0,1.2435233160621761,4.0,0.3870967741935484,1.0,1.8652849740932642,6.0,1.161290322580645,3.0,0.31088082901554404,1.0,1.9354838709677418,5.0,3.1088082901554404,10.0,0.3870967741935484,1.0,0.6217616580310881,2.0,1.5483870967741935,4.0,1.2435233160621761,4.0,2.32258064516129,6.0,0.0,0.0,0.21290322580645163,0.55,1.6994818652849741,5.466666666666667,2.109677419354839,5.45,0.31088082901554404,1.0,1.5483870967741935,4.0,0.0,0.0,0.3870967741935484,1.0,3.216666666666667,2.5833333333333335,35.0,28.0,72.0,72.0,74.0,75.0,2005-08-20, USA,Middleweight,0.0,0.0,0.0,U-DEC,1.0,Matt Lindland,Matt Lindland,Joe Doerksen
1.0,0.0,0.0,,,,0.5,26.0,13.0,,,,0.0,,0.5,,0.47619047619047616,1.0,,,6.19047619047619,13.0,,,4.285714285714286,9.0,,,12.38095238095238,26.0,,,0.47619047619047616,1.0,,,5.714285714285714,12.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.2619047619047619,0.55,,,0.015873015873015872,0.03333333333333333,,,0.0,0.0,,,0.0,0.0,,,2.1,0.0,36.0,30.0,74.0,73.0,76.0,74.0,2005-08-20, USA,Light Heavyweight,1.0,0.0,0.0,"KO/TKO, Punches",1.0,Chuck Liddell,Chuck Liddell,Jeremy Horn
1.0,0.0,0.0,,,,0.5,10.0,5.0,,,,0.0,,0.5,,0.0,0.0,,,2.5531914893617023,2.0,,,6.382978723404255,5.0,,,5.1063829787234045,4.0,,,1.2765957446808511,1.0,,,1.2765957446808511,1.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.7021276595744681,0.55,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.7833333333333333,0.0,29.0,40.0,80.0,74.0,80.0,,2005-08-20, USA,Heavyweight,0.0,0.0,0.0,"KO/TKO, Kick",1.0,Tim Sylvia,Tim Sylvia,Tra Telligman
1.0,0.0,0.0,0.75,4.0,1.0,0.5,26.0,13.0,0.43333333333333335,60.0,34.0,0.0,0.25,0.375,0.5666666666666667,0.0,0.0,0.0,0.0,4.285714285714286,9.0,6.8,34.0,6.19047619047619,13.0,3.6,18.0,11.428571428571429,24.0,12.0,60.0,0.47619047619047616,1.0,0.0,0.0,3.8095238095238093,8.0,2.8,14.0,0.0,0.0,4.0,20.0,0.47619047619047616,1.0,0.2,1.0,0.0,0.0,0.2,1.0,0.0,0.0,0.8,4.0,0.2619047619047619,0.55,0.0,0.0,0.015873015873015872,0.03333333333333333,1.4933333333333334,7.466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,2.1,5.0,42.0,40.0,73.0,74.0,75.0,,2005-08-20, USA,Light Heavyweight,0.0,0.0,0.0,"SUB, Anaconda Choke",1.0,Randy Couture,Randy Couture,Mike van Arsdale
0.5,2.0,1.0,,,,0.33333333333333337,21.0,14.0,,,,0.5,,0.6666666666666666,,0.0,0.0,,,4.9704142011834325,14.0,,,0.7100591715976332,2.0,,,7.455621301775149,21.0,,,0.0,0.0,,,4.615384615384616,13.0,,,0.3550295857988166,1.0,,,0.7100591715976332,2.0,,,0.3550295857988166,1.0,,,0.7100591715976332,2.0,,,0.19526627218934914,0.55,,,0.5384615384615384,1.5166666666666666,,,0.0,0.0,,,0.0,0.0,,,2.8166666666666664,0.0,24.0,33.0,70.0,73.0,72.0,,2005-08-20, USA,Welterweight,0.0,0.0,0.0,"KO/TKO, Punches",1.0,Diego Sanchez,Diego Sanchez,Brian Gassaway
,,,0.6,5.0,2.0,,,,0.6666666666666667,36.0,12.0,,0.5,,0.06666666666666667,,,0.26548672566371684,1.0,,,0.26548672566371684,1.0,,,5.575221238938053,21.0,,,3.982300884955752,15.0,,,0.0,0.0,,,0.26548672566371684,1.0,,,0.0,0.0,,,0.0,0.0,,,0.26548672566371684,1.0,,,0.5309734513274337,2.0,,,0.27876106194690264,1.05,,,0.5088495575221239,1.9166666666666667,,,0.0,0.0,,,0.26548672566371684,1.0,0.0,3.7666666666666666,33.0,32.0,73.0,71.0,75.0,75.0,2005-08-20, USA,Middleweight,0.0,0.0,0.0,U-DEC,1.0,Trevor Prangley,Trevor Prangley,Travis Lutter
0.0,1.0,1.0,,,,0.33333333333333337,15.0,10.0,,,,0.0,,0.5,,0.0,0.0,,,1.565217391304348,3.0,,,5.217391304347826,10.0,,,3.130434782608696,6.0,,,0.5217391304347826,1.0,,,0.5217391304347826,1.0,,,0.5217391304347826,1.0,,,0.5217391304347826,1.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.052173913043478265,0.1,,,0.0,0.0,,,0.0,0.0,,,1.9166666666666665,0.0,27.0,25.0,74.0,68.0,75.0,71.0,2005-08-20, USA,Light Heavyweight,0.0,0.0,0.0,"KO/TKO, Flying Knee",1.0,James Irvin,James Irvin,Terry Martin
0.41666666666666663,12.0,7.0,0.33333333333333337,3.0,2.0,0.37037037037037035,108.0,68.0,0.41025641025641024,78.0,46.0,1.0,1.0,0.6306306306306306,0.575,0.0,0.0,0.15957446808510642,1.0,7.0116861435726205,70.0,7.340425531914895,46.0,2.003338898163606,20.0,2.712765957446809,17.0,11.118530884808012,111.0,12.765957446808512,80.0,0.7011686143572621,7.0,0.15957446808510642,1.0,4.507512520868113,45.0,5.585106382978724,35.0,1.8030050083472453,18.0,1.595744680851064,10.0,0.7011686143572621,7.0,2.393617021276596,15.0,0.6010016694490817,6.0,0.15957446808510642,1.0,0.6010016694490817,6.0,0.15957446808510642,1.0,0.15626043405676127,1.56,0.23936170212765961,1.5,1.006677796327212,10.05,1.0904255319148937,6.833333333333333,0.40066777963272115,4.0,0.15957446808510642,1.0,0.10016694490818029,1.0,0.0,0.0,9.983333333333334,6.266666666666666,24.0,33.0,71.0,69.0,76.0,71.0,2005-08-20, USA,Welterweight,0.0,0.0,0.0,"SUB, Rear Naked Choke",1.0,Georges St-Pierre,Georges St-Pierre,Frank Trigg
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,28.0,33.0,75.0,75.0,78.0,,2005-10-03, USA,Heavyweight,0.0,0.0,0.0,"KO/TKO, Knee",1.0,Brandon Vera,Brandon Vera,Fabiano Scherner
1.0,0.0,0.0,1.0,0.0,0.0,0.5,74.0,37.0,0.6151419558359621,317.0,122.0,0.0,0.2,0.5,0.35714285714285715,0.4186046511627907,3.0,0.09646302250803859,1.0,5.162790697674419,37.0,4.82315112540193,50.0,1.5348837209302326,11.0,10.032154340836014,104.0,10.325581395348838,74.0,13.504823151125404,140.0,0.0,0.0,0.38585209003215437,4.0,4.325581395348838,31.0,3.376205787781351,35.0,0.8372093023255814,6.0,1.0610932475884245,11.0,0.5581395348837209,4.0,0.38585209003215437,4.0,0.0,0.0,0.09646302250803859,1.0,0.0,0.0,0.482315112540193,5.0,0.09348837209302326,0.6699999999999999,0.05305466237942123,0.55,0.7651162790697675,5.483333333333333,0.3794212218649518,3.933333333333333,0.13953488372093023,1.0,0.19292604501607719,2.0,0.0,0.0,0.0,0.0,7.166666666666666,10.366666666666665,26.0,34.0,72.0,72.0,76.0,74.0,2005-10-03, USA,Middleweight,0.0,0.0,0.0,KO/TKO,1.0,David Loiseau,David Loiseau,Evan Tanner
0.5,4.0,2.0,0.4,5.0,3.0,0.5483870967741935,31.0,14.0,0.26315789473684215,19.0,14.0,0.6666666666666666,0.6,0.36363636363636365,0.7368421052631579,0.0,0.0,0.0,0.0,0.64,4.0,2.2459893048128343,14.0,2.08,13.0,0.16042780748663105,1.0,1.76,11.0,3.0481283422459895,19.0,0.16,1.0,0.16042780748663105,1.0,0.32,2.0,2.0855614973262036,13.0,0.16,1.0,0.0,0.0,0.16,1.0,0.0,0.0,0.32,2.0,0.48128342245989314,3.0,0.48,3.0,0.8021390374331552,5.0,0.32,2.0,0.17647058823529416,1.1,0.45866666666666667,2.8666666666666667,0.7486631016042781,4.666666666666666,0.48,3.0,0.16042780748663105,1.0,0.0,0.0,0.0,0.0,6.25,6.2333333333333325,26.0,28.0,70.0,70.0,70.0,73.0,2005-10-03, USA,Welterweight,0.0,0.0,0.0,"SUB, Rear Naked Choke",1.0,Drew Fickett,Drew Fickett,Josh Koscheck
0.6666666666666667,6.0,2.0,,,,0.4854368932038835,103.0,53.0,,,,0.3333333333333333,,0.5145631067961165,,0.0,0.0,,,8.050632911392404,53.0,,,4.10126582278481,27.0,,,15.645569620253163,103.0,,,0.7594936708860759,5.0,,,5.772151898734177,38.0,,,1.5189873417721518,10.0,,,1.9746835443037973,13.0,,,0.30379746835443033,2.0,,,0.9113924050632911,6.0,,,0.15949367088607594,1.05,,,1.6050632911392404,10.566666666666666,,,0.0,0.0,,,0.0,0.0,,,6.583333333333334,0.0,25.0,23.0,71.0,73.0,73.0,,2005-10-03, USA,Middleweight,0.0,0.0,0.0,"SUB, Armbar",1.0,Chris Leben,Chris Leben,Edwin DeWees
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,27.0,28.0,72.0,71.0,74.0,71.0,2005-10-03, USA,Middleweight,0.0,0.0,0.0,U-DEC,1.0,Jon Fitch,Jon Fitch,Brock Larson
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,26.0,29.0,72.0,72.0,73.0,75.0,2005-10-03, USA,Welterweight,0.0,0.0,0.0,KO/TKO,1.0,Jonathan Goulet,Jonathan Goulet,Jay Hieron
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.0,22.0,67.0,69.0,68.0,70.0,2005-10-03, USA,Welterweight,0.0,0.0,0.0,"SUB, Triangle Choke",1.0,Spencer Fisher,Spencer Fisher,Thiago Alves
1.0,0.0,0.0,1.0,0.0,0.0,0.4242424242424242,66.0,38.0,0.5483870967741935,93.0,42.0,0.0,0.0,0.5757575757575758,0.45161290322580644,0.20202020202020202,1.0,0.2643171806167401,2.0,7.6767676767676765,38.0,5.550660792951542,42.0,1.4141414141414141,7.0,3.303964757709251,25.0,13.333333333333332,66.0,12.290748898678414,93.0,2.8282828282828283,14.0,0.9251101321585904,7.0,4.646464646464646,23.0,3.1718061674008813,24.0,0.20202020202020202,1.0,1.4537444933920705,11.0,0.6060606060606061,3.0,2.1145374449339207,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31313131313131315,1.55,0.20484581497797358,1.55,0.050505050505050504,0.25,0.09251101321585904,0.7000000000000001,0.40404040404040403,2.0,0.13215859030837004,1.0,0.0,0.0,0.0,0.0,4.95,7.566666666666666,26.0,31.0,75.0,74.0,77.0,77.0,2005-10-07, USA,Heavyweight,1.0,0.0,0.0,"KO/TKO, Punch",1.0,Andrei Arlovski,Andrei Arlovski,Paul Buentello
0.7,10.0,3.0,,,,0.5159574468085106,188.0,91.0,,,,0.3,,0.48404255319148937,,0.0,0.0,,,12.465753424657535,91.0,,,7.945205479452055,58.0,,,25.753424657534246,188.0,,,1.36986301369863,10.0,,,8.904109589041097,65.0,,,2.191780821917808,16.0,,,4.52054794520548,33.0,,,0.4109589041095891,3.0,,,1.36986301369863,10.0,,,0.15068493150684933,1.1,,,0.6278538812785389,4.583333333333334,,,0.273972602739726,2.0,,,0.0,0.0,,,7.3,0.0,26.0,34.0,75.0,75.0,77.0,77.0,2005-10-07, USA,Light Heavyweight,0.0,0.0,0.0,"KO/TKO, Punches",1.0,Forrest Griffin,Forrest Griffin,Elvis Sinosic
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,32.0,,75.0,75.0,,,2005-10-07, USA,Heavyweight,0.0,0.0,0.0,"KO/TKO, Punches",1.0,Branden Lee Hinkle,Branden Lee Hinkle,Sean Gannon
1.0,1.0,0.0,0.2222222222222222,9.0,7.0,0.7142857142857143,7.0,2.0,0.5606060606060606,66.0,29.0,1.0,0.0,0.5454545454545454,0.4375,0.0,0.0,0.0,0.0,2.222222222222222,6.0,1.4,7.0,0.7407407407407407,2.0,5.8,29.0,4.0740740740740735,11.0,3.2,16.0,0.7407407407407407,2.0,0.0,0.0,1.4814814814814814,4.0,0.8,4.0,0.0,0.0,0.6,3.0,0.7407407407407407,2.0,1.0,5.0,0.37037037037037035,1.0,0.0,0.0,0.37037037037037035,1.0,0.0,0.0,0.37037037037037035,1.0,0.046,0.22999999999999998,0.4938271604938271,1.3333333333333333,0.11000000000000001,0.55,0.0,0.0,0.4,2.0,0.0,0.0,0.4,2.0,2.7,5.0,23.0,31.0,72.0,71.0,70.0,68.0,2005-10-07, USA,Welterweight,0.0,0.0,0.0,KO/TKO,1.0,Joe Riggs,Joe Riggs,Chris Lytle
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,24.0,26.0,72.0,69.0,72.0,,2005-10-07, USA,Light Heavyweight,0.0,0.0,0.0,CNC,2.0,NC,Alessio Sakara,Ron Faircloth
0.0,3.0,3.0,,,,0.4383561643835616,73.0,41.0,,,,0.0,,0.5365853658536586,,0.0,0.0,,,4.925373134328358,22.0,,,9.17910447761194,41.0,,,9.17910447761194,41.0,,,0.0,0.0,,,2.014925373134328,9.0,,,2.9104477611940296,13.0,,,3.8059701492537314,17.0,,,0.0,0.0,,,0.22388059701492538,1.0,,,0.0,0.0,,,0.1828358208955224,0.8166666666666667,,,0.0,0.0,,,0.0,0.0,,,4.466666666666667,0.0,33.0,30.0,73.0,69.0,73.0,72.0,2005-10-07, USA,Middleweight,0.0,0.0,0.0,U-DEC,1.0,Jorge Rivera,Jorge Rivera,Dennis Hallman
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,27.0,,76.0,72.0,,,2005-10-07, USA,Heavyweight,0.0,0.0,0.0,"SUB, Rear Naked Choke",1.0,Marcio Cruz,Marcio Cruz,Keigo Kunihara
0.33333333333333337,3.0,2.0,,,,0.4444444444444444,27.0,15.0,,,,0.6666666666666666,,0.5555555555555556,,0.0,0.0,,,37.5,15.0,,,7.5,3.0,,,67.5,27.0,,,2.5,1.0,,,27.5,11.0,,,7.5,3.0,,,12.5,5.0,,,5.0,2.0,,,7.5,3.0,,,0.0,0.0,,,8.291666666666666,3.3166666666666664,,,5.0,2.0,,,0.0,0.0,,,0.4,0.0,30.0,28.0,73.0,73.0,75.0,73.0,2005-10-07, USA,Light Heavyweight,0.0,0.0,0.0,"SUB, Triangle Choke",1.0,Renato Sobral,Renato Sobral,Chael Sonnen
0.5,8.0,4.0,1.0,1.0,0.0,0.42352941176470593,85.0,49.0,0.4722222222222222,72.0,38.0,0.5,0.0,0.5764705882352941,0.5277777777777778,0.0,0.0,0.16483516483516483,1.0,10.31578947368421,49.0,6.263736263736264,38.0,1.0526315789473684,5.0,0.8241758241758242,5.0,17.894736842105264,85.0,11.868131868131869,72.0,0.0,0.0,0.16483516483516483,1.0,10.105263157894736,48.0,4.945054945054945,30.0,0.21052631578947367,1.0,1.153846153846154,7.0,0.42105263157894735,2.0,1.153846153846154,7.0,0.8421052631578947,4.0,0.0,0.0,1.6842105263157894,8.0,0.16483516483516483,1.0,0.23157894736842108,1.1,0.18131868131868134,1.1,1.4280701754385965,6.783333333333333,0.4093406593406594,2.4833333333333334,0.21052631578947367,1.0,0.16483516483516483,1.0,0.0,0.0,0.0,0.0,4.75,6.066666666666666,24.0,22.0,70.0,73.0,72.0,76.0,2005-11-05, USA,Welterweight,0.0,0.0,0.0,U-DEC,1.0,Diego Sanchez,Diego Sanchez,Nick Diaz
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,26.0,28.0,72.0,79.0,75.0,,2005-11-05, USA,Heavyweight,1.0,0.0,0.0,S-DEC,1.0,Rashad Evans,Rashad Evans,Brad Imes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,23.0,25.0,67.0,72.0,70.0,74.0,2005-11-05, USA,Welterweight,1.0,0.0,0.0,U-DEC,1.0,Joe Stevenson,Joe Stevenson,Luke Cummo
0.5,4.0,2.0,,,,0.4157303370786517,89.0,52.0,,,,0.5,,0.5555555555555556,,0.0,0.0,,,7.038123167155425,40.0,,,5.63049853372434,32.0,,,12.668621700879765,72.0,,,0.1759530791788856,1.0,,,3.3431085043988267,19.0,,,3.5190615835777126,20.0,,,3.695014662756598,21.0,,,0.1759530791788856,1.0,,,0.3519061583577712,2.0,,,0.18475073313782991,1.05,,,0.11730205278592375,0.6666666666666666,,,0.0,0.0,,,0.0,0.0,,,5.683333333333334,0.0,29.0,28.0,70.0,72.0,74.0,,2005-11-05, USA,Welterweight,0.0,0.0,0.0,"SUB, Rear Naked Choke",1.0,Kenny Florian,Kenny Florian,Kit Cope
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,22.0,32.0,69.0,70.0,71.0,70.0,2005-11-05, USA,Welterweight,0.0,0.0,0.0,KO/TKO,1.0,Melvin Guillard,Melvin Guillard,Marcus Davis
