title_fight,event_name,event_date,event_location,fight_url,weight_class,method,round,fight_time,performance_bonus_winner,fight_otn_bonus,winner,fighter_red,fighter_blue,record_red,record_blue,dob_red,dob_blue,height_red,height_blue,reach_red,reach_blue,stance_red,stance_blue,kd_red,kd_blue,sig_str_red,sig_str_blue,sig_str_percent_red,sig_str_percent_blue,td_red,td_blue,td_pct_red,td_pct_blue,clinch_red,clinch_blue,ground_red,ground_blue,sub_att_red,sub_att_blue,rev_red,rev_blue,ctrl_red,ctrl_blue,head_red,head_blue,body_red,body_blue,leg_red,leg_blue,distance_red,distance_blue,total_strikes_red,total_strikes_blue
0,UFC Fight Night: Moreno vs. Kavanagh,2026-02-28," Mexico City, Distrito Federal, Mexico",http://ufcstats.com/fight-details/1330b5c21269fe92,Flyweight,U-DEC,5,5:00,1,0,Lone'er Kavanagh,Brandon Moreno,Lone'er Kavanagh,23-10-2,10-2-0,"Dec 07, 1993","Jun 09, 1999","5' 7""","5' 6""","70""","67""",Orthodox,Orthodox,0,0,79 of 168,97 of 205,47%,47%,0 of 8,0 of 1,0%,0%,10 of 14,5 of 7,0 of 0,0 of 0,0,0,0,0,7:20,0:00,51 of 133,60 of 160,15 of 21,18 of 24,13 of 14,19 of 21,69 of 154,92 of 198,134 of 229,136 of 245
0,UFC Fight Night: Moreno vs. Kavanagh,2026-02-28," Mexico City, Distrito Federal, Mexico",http://ufcstats.com/fight-details/36d12b31957e94db,Bantamweight,U-DEC,3,5:00,0,0,David Martinez,Marlon Vera,David Martinez,23-12-1,14-1-0,"Dec 02, 1992","Aug 03, 1998","5' 8""","5' 5""","70""","67""",Switch,Orthodox,0,0,42 of 145,71 of 155,28%,45%,0 of 0,2 of 4,---,50%,1 of 3,1 of 2,0 of 0,3 of 5,0,0,0,0,0:04,1:43,26 of 113,48 of 126,11 of 21,16 of 20,5 of 11,7 of 9,41 of 142,67 of 148,52 of 156,86 of 173
0,UFC Fight Night: Moreno vs. Kavanagh,2026-02-28," Mexico City, Distrito Federal, Mexico",http://ufcstats.com/fight-details/81f3d28d30d17378,Lightweight,"KO/TKO, Punches",2,4:55,0,0,King Green,Daniel Zellhuber,King Green,15-4-0,36-17-1 (1 NC),"Jul 07, 1999","Sep 09, 1986","6' 1""","5' 10""","77""","71""",Switch,Orthodox,0,1,17 of 78,86 of 134,21%,64%,0 of 0,3 of 3,---,100%,0 of 1,5 of 5,0 of 0,10 of 10,1,0,0,0,0:00,2:05,7 of 59,39 of 72,4 of 10,21 of 29,6 of 9,26 of 33,17 of 77,71 of 119,17 of 78,100 of 148
0,UFC Fight Night: Moreno vs. Kavanagh,2026-02-28," Mexico City, Distrito Federal, Mexico",http://ufcstats.com/fight-details/7df505d8260ba680,Flyweight,S-DEC,3,5:00,0,0,Edgar Chairez,Edgar Chairez,Felipe Bunes,14-6-0 (1 NC),14-9-0,"Jan 27, 1996","Oct 29, 1989","5' 7""","5' 7""","71""","69""",Orthodox,Orthodox,0,0,66 of 136,54 of 132,48%,40%,0 of 0,1 of 3,---,33%,1 of 1,2 of 3,2 of 2,0 of 0,0,0,0,0,0:00,3:50,41 of 104,44 of 115,18 of 23,5 of 10,7 of 9,5 of 7,63 of 133,52 of 129,69 of 139,113 of 202
0,UFC Fight Night: Moreno vs. Kavanagh,2026-02-28," Mexico City, Distrito Federal, Mexico",http://ufcstats.com/fight-details/15068d7b095ca9bd,Flyweight,"KO/TKO, Punch",2,4:21,1,0,Imanol Rodriguez,Imanol Rodriguez,Kevin Borjas,7-0-0,11-5-0,"Nov 15, 1999","Dec 06, 1997","5' 4""","5' 5""","64""","68""",Orthodox,Orthodox,1,2,46 of 84,22 of 52,54%,42%,1 of 3,0 of 0,33%,---,2 of 4,2 of 3,14 of 17,0 of 0,0,0,0,0,3:33,0:00,35 of 67,17 of 45,7 of 11,3 of 5,4 of 6,2 of 2,30 of 63,20 of 49,55 of 93,24 of 54
0,UFC Fight Night: Moreno vs. Kavanagh,2026-02-28," Mexico City, Distrito Federal, Mexico",http://ufcstats.com/fight-details/3b76a00f5d0400eb,Bantamweight,U-DEC,3,5:00,0,0,Santiago Luna,Santiago Luna,Angel Pacheco,8-1-0,7-4-0,"Aug 06, 2004","Jan 13, 1992","5' 9""","5' 8""","74""","70""",Orthodox,Orthodox,0,0,131 of 227,56 of 216,57%,25%,5 of 5,1 of 1,100%,100%,24 of 32,4 of 6,5 of 5,0 of 0,1,0,0,0,3:23,0:43,97 of 176,41 of 195,30 of 47,13 of 19,4 of 4,2 of 2,102 of 190,52 of 210,155 of 257,77 of 238
0,UFC Fight Night: Moreno vs. Kavanagh,2026-02-28," Mexico City, Distrito Federal, Mexico",http://ufcstats.com/fight-details/45ec0c5f19c9adbe,Middleweight,"KO/TKO, Punches",1,0:41,0,0,Ryan Gandra,Ryan Gandra,Jose Daniel Medina,10-1-0,11-7-0,"May 08, 1995","May 17, 1991","6' 1""","6' 0""","74""","74""",Orthodox,Orthodox,1,0,14 of 29,0 of 3,48%,0%,0 of 0,0 of 0,---,---,0 of 0,0 of 0,1 of 1,0 of 0,0,0,0,0,0:00,0:00,14 of 27,0 of 2,0 of 2,0 of 1,0 of 0,0 of 0,13 of 28,0 of 3,14 of 29,0 of 3
0,UFC Fight Night: Moreno vs. Kavanagh,2026-02-28," Mexico City, Distrito Federal, Mexico",http://ufcstats.com/fight-details/c40b934d2666e351,Women's Bantamweight,U-DEC,3,5:00,0,0,Ailin Perez,Ailin Perez,Macy Chiasson,13-2-0,11-6-0,"Oct 05, 1994","Jul 27, 1991","5' 5""","5' 11""","66""","72""",Switch,Orthodox,0,0,27 of 38,8 of 23,71%,34%,6 of 10,0 of 2,60%,0%,10 of 13,3 of 3,9 of 10,4 of 4,0,0,0,2,7:36,3:51,14 of 19,4 of 16,9 of 13,4 of 7,4 of 6,0 of 0,8 of 15,1 of 16,68 of 83,41 of 74
0,UFC Fight Night: Moreno vs. Kavanagh,2026-02-28," Mexico City, Distrito Federal, Mexico",http://ufcstats.com/fight-details/25ab195cefbce1d0,Bantamweight,U-DEC,3,5:00,0,0,Cristian Quinonez,Cristian Quinonez,Kris Moutinho,19-5-0,14-8-0,"Apr 26, 1996","Aug 09, 1992","5' 8""","5' 7""","70""","68""",Orthodox,Southpaw,0,0,38 of 61,28 of 71,62%,39%,7 of 10,0 of 2,70%,0%,0 of 0,0 of 0,3 of 3,0 of 0,2,0,0,0,7:06,0:31,34 of 53,13 of 51,4 of 8,7 of 11,0 of 0,8 of 9,35 of 58,28 of 71,54 of 80,32 of 75
0,UFC Fight Night: Moreno vs. Kavanagh,2026-02-28," Mexico City, Distrito Federal, Mexico",http://ufcstats.com/fight-details/6154ee95d3f4fc32,Featherweight,"KO/TKO, Punches",1,4:59,0,0,Javier Reyes,Douglas Silva de Andrade,Javier Reyes,29-7-0 (1 NC),23-6-0,"Jun 22, 1985","Oct 13, 1993","5' 7""","5' 7""","68""","73""",Orthodox,Orthodox,0,1,17 of 27,46 of 75,62%,61%,0 of 0,1 of 2,---,50%,0 of 1,0 of 0,0 of 0,37 of 43,0,0,0,0,0:04,1:57,8 of 15,42 of 69,2 of 4,4 of 5,7 of 8,0 of 1,17 of 26,9 of 32,19 of 29,87 of 125
0,UFC Fight Night: Moreno vs. Kavanagh,2026-02-28," Mexico City, Distrito Federal, Mexico",http://ufcstats.com/fight-details/44d58943ac8e47e1,Catch Weight,U-DEC,3,5:00,0,1,Regina Tarin,Regina Tarin,Ernesta Kareckaite,8-0-0,6-2-1,"Oct 19, 2004","Jul 05, 1998","5' 7""","5' 9""","66""","71""",Southpaw,Orthodox,0,0,114 of 239,105 of 249,47%,42%,1 of 3,1 of 2,33%,50%,23 of 30,17 of 24,0 of 0,0 of 0,0,0,0,0,1:02,1:17,76 of 185,79 of 212,34 of 48,20 of 30,4 of 6,6 of 7,91 of 209,88 of 225,125 of 250,127 of 279
0,UFC Fight Night: Moreno vs. Kavanagh,2026-02-28," Mexico City, Distrito Federal, Mexico",http://ufcstats.com/fight-details/581292ffe5b09344,Featherweight,"SUB, Rear Naked Choke",1,2:29,0,0,Francis Marshall,Erik Silva,Francis Marshall,9-4-0,10-3-0,"Mar 16, 1987","Mar 03, 1999","5' 9""","5' 9""","71""","72""",Orthodox,Orthodox,0,0,5 of 9,3 of 5,55%,60%,0 of 0,1 of 2,---,50%,0 of 0,0 of 0,0 of 0,0 of 0,0,1,0,0,0:00,1:42,2 of 6,0 of 2,1 of 1,0 of 0,2 of 2,3 of 3,5 of 9,3 of 5,5 of 9,10 of 13
0,UFC Fight Night: Moreno vs. Kavanagh,2026-02-28," Mexico City, Distrito Federal, Mexico",http://ufcstats.com/fight-details/c6a85b67fdd2ef3d,Middleweight,"KO/TKO, Punch",1,2:30,0,0,Damian Pinas,Damian Pinas,Wes Schultz,10-1-0,9-3-0,"Mar 12, 2002","Aug 09, 1996","6' 1""","6' 1""","79""","77""",Orthodox,Orthodox,2,0,15 of 23,3 of 13,65%,23%,0 of 0,0 of 6,---,0%,1 of 1,0 of 1,6 of 9,0 of 0,0,0,0,0,0:49,0:28,9 of 16,0 of 6,2 of 3,2 of 5,4 of 4,1 of 2,8 of 13,3 of 12,22 of 30,5 of 16
0,UFC Fight Night: Strickland vs. Hernandez,2026-02-21," Houston, Texas, USA",http://ufcstats.com/fight-details/8d740c844353ae0e,Middleweight,"KO/TKO, Punches",3,2:23,1,0,Sean Strickland,Sean Strickland,Anthony Hernandez,31-7-0,15-3-0 (1 NC),"Feb 27, 1991","Oct 18, 1993","6' 1""","6' 0""","76""","75""",Orthodox,Orthodox,1,0,110 of 241,55 of 122,45%,45%,0 of 0,0 of 1,---,0%,2 of 3,0 of 2,7 of 8,0 of 0,0,0,0,0,0:18,0:32,93 of 219,29 of 93,9 of 14,13 of 16,8 of 8,13 of 13,101 of 230,55 of 120,111 of 242,57 of 124
0,UFC Fight Night: Strickland vs. Hernandez,2026-02-21," Houston, Texas, USA",http://ufcstats.com/fight-details/dd12bf51c5ed7f1e,Welterweight,"KO/TKO, Punch",1,1:19,1,0,Uros Medic,Geoff Neal,Uros Medic,16-8-0,14-3-0,"Aug 28, 1990","Apr 25, 1993","5' 11""","6' 1""","75""","71""",Southpaw,Southpaw,0,1,3 of 10,10 of 19,30%,52%,0 of 0,0 of 0,---,---,0 of 0,0 of 0,0 of 0,0 of 0,0,0,0,0,0:00,0:00,1 of 6,4 of 10,1 of 3,6 of 9,1 of 1,0 of 0,3 of 10,10 of 19,3 of 10,10 of 19
0,UFC Fight Night: Strickland vs. Hernandez,2026-02-21," Houston, Texas, USA",http://ufcstats.com/fight-details/dc6f6c8228390ebb,Featherweight,"KO/TKO, Spinning Back Kick",1,4:56,1,0,Melquizael Costa,Dan Ige,Melquizael Costa,19-11-0,26-8-0,"Aug 06, 1991","Sep 14, 1996","5' 7""","5' 10""","71""","71""",Orthodox,Southpaw,0,1,7 of 11,19 of 40,63%,47%,1 of 3,1 of 1,33%,100%,0 of 0,4 of 5,0 of 0,2 of 6,0,0,0,0,1:31,0:32,2 of 5,9 of 26,2 of 3,7 of 9,3 of 3,3 of 5,7 of 11,13 of 29,12 of 16,26 of 48
0,UFC Fight Night: Strickland vs. Hernandez,2026-02-21," Houston, Texas, USA",http://ufcstats.com/fight-details/04b7bcc0e8488604,Heavyweight,U-DEC,3,5:00,0,0,Serghei Spivac,Serghei Spivac,Ante Delija,18-6-0,26-8-0,"Jan 24, 1995","Aug 07, 1990","6' 3""","6' 3""","78""","78""",Orthodox,Orthodox,0,0,67 of 149,61 of 172,44%,35%,1 of 4,0 of 0,25%,---,0 of 1,3 of 4,0 of 0,0 of 0,0,0,0,0,3:00,0:12,65 of 145,56 of 166,1 of 3,5 of 6,1 of 1,0 of 0,67 of 148,58 of 168,102 of 185,61 of 173
0,UFC Fight Night: Strickland vs. Hernandez,2026-02-21," Houston, Texas, USA",http://ufcstats.com/fight-details/54437b8dba3a6110,Welterweight,"KO/TKO, Punches",1,3:01,1,0,Jacobe Smith,Jacobe Smith,Josiah Harrell,12-0-0,11-1-0,"Jan 17, 1996","Nov 13, 1998","5' 10""","5' 7""","72""","68""",Southpaw,Southpaw,0,0,33 of 47,7 of 14,70%,50%,2 of 2,0 of 2,100%,0%,0 of 0,0 of 0,10 of 10,0 of 0,0,0,0,0,0:21,0:01,18 of 29,1 of 6,9 of 10,3 of 5,6 of 8,3 of 3,23 of 37,7 of 14,37 of 51,7 of 14
0,UFC Fight Night: Strickland vs. Hernandez,2026-02-21," Houston, Texas, USA",http://ufcstats.com/fight-details/372d1dee0db8dbee,Middleweight,S-DEC,3,5:00,0,0,Michel Pereira,Zach Reese,Michel Pereira,10-4-0 (1 NC),32-15-0 (2 NC),"Mar 24, 1994","Oct 06, 1993","6' 4""","6' 1""","77""","73""",Switch,Orthodox,0,0,74 of 148,63 of 132,50%,47%,1 of 3,2 of 2,33%,100%,2 of 6,9 of 11,0 of 0,1 of 2,1,0,0,0,0:47,0:48,24 of 90,29 of 75,30 of 38,31 of 53,20 of 20,3 of 4,72 of 142,53 of 119,81 of 160,70 of 139
0,UFC Fight Night: Strickland vs. Hernandez,2026-02-21," Houston, Texas, USA",http://ufcstats.com/fight-details/202d3277e569ad03,Welterweight,U-DEC,3,5:00,0,0,Carlos Leal,Chidi Njokuani,Carlos Leal,25-12-0 (1 NC),23-7-0,"Dec 31, 1988","May 04, 1994","6' 3""","5' 11""","80""","74""",Orthodox,Orthodox,0,0,120 of 205,115 of 276,58%,41%,0 of 2,0 of 5,0%,0%,14 of 16,3 of 5,1 of 2,0 of 0,0,0,0,0,0:06,2:20,45 of 110,71 of 226,39 of 57,29 of 35,36 of 38,15 of 15,105 of 187,112 of 271,124 of 210,126 of 287
0,UFC Fight Night: Strickland vs. Hernandez,2026-02-21," Houston, Texas, USA",http://ufcstats.com/fight-details/7ffdaa44fc8d111b,Flyweight,Overturned,3,5:00,0,0,NC,Ode Osbourne,Alibi Idiris,13-9-0 (2 NC),11-1-0 (1 NC),"Jan 09, 1992","Oct 22, 1994","5' 7""","5' 6""","73""","68""",Southpaw,Orthodox,0,0,32 of 90,30 of 75,35%,40%,0 of 1,5 of 15,0%,33%,5 of 6,2 of 4,0 of 0,6 of 7,0,0,1,0,0:58,6:10,21 of 74,22 of 58,11 of 15,1 of 5,0 of 1,7 of 12,27 of 84,22 of 64,48 of 107,62 of 117
0,UFC Fight Night: Strickland vs. Hernandez,2026-02-21," Houston, Texas, USA",http://ufcstats.com/fight-details/ac39c1f00ae31e58,Flyweight,U-DEC,3,5:00,0,0,Alden Coria,Alden Coria,Luis Gurule,13-3-0 (1 NC),11-4-0,"Apr 24, 1998","Nov 16, 1993","5' 8""","5' 5""","67""","64""",Orthodox,Orthodox,0,0,79 of 175,50 of 150,45%,33%,1 of 4,1 of 3,25%,33%,6 of 7,5 of 10,3 of 3,0 of 0,0,0,1,0,1:42,1:21,52 of 137,32 of 122,15 of 26,8 of 16,12 of 12,10 of 12,70 of 165,45 of 140,96 of 193,59 of 169
0,UFC Fight Night: Strickland vs. Hernandez,2026-02-21," Houston, Texas, USA",http://ufcstats.com/fight-details/fd56a469e4589ebc,Women's Bantamweight,"SUB, Rear Naked Choke",2,2:44,0,0,Joselyne Edwards,Nora Cornolle,Joselyne Edwards,9-4-0,18-6-0,"Dec 06, 1989","Sep 29, 1995","5' 7""","5' 8""","67""","70""",Orthodox,Orthodox,0,0,20 of 35,19 of 30,57%,63%,0 of 0,2 of 4,---,50%,12 of 16,2 of 4,0 of 0,13 of 13,0,1,0,0,0:23,4:33,9 of 22,17 of 24,6 of 7,2 of 5,5 of 6,0 of 1,8 of 19,4 of 13,37 of 58,44 of 63
0,UFC Fight Night: Strickland vs. Hernandez,2026-02-21," Houston, Texas, USA",http://ufcstats.com/fight-details/8f9896e60047007f,Welterweight,U-DEC,3,5:00,0,0,Punahele Soriano,Ramiz Brahimaj,Punahele Soriano,13-6-0,13-4-0,"Nov 17, 1992","Nov 22, 1992","5' 10""","5' 11""","72""","72""",Orthodox,Southpaw,0,0,38 of 67,40 of 92,56%,43%,3 of 11,3 of 4,27%,75%,3 of 4,14 of 15,0 of 0,1 of 3,0,0,0,0,3:48,5:00,16 of 42,29 of 79,21 of 24,11 of 13,1 of 1,0 of 0,35 of 63,25 of 74,43 of 73,66 of 123
0,UFC Fight Night: Strickland vs. Hernandez,2026-02-21," Houston, Texas, USA",http://ufcstats.com/fight-details/508e622130b0a84d,Welterweight,S-DEC,3,5:00,0,0,Jean-Paul Lebosnoyani,Phil Rowe,Jean-Paul Lebosnoyani,11-7-0,11-2-0,"Jul 18, 1990","Jan 27, 1999","6' 3""","5' 11""","80""","72""",Orthodox,Switch,0,0,54 of 111,66 of 111,48%,59%,0 of 0,3 of 9,---,33%,4 of 4,6 of 10,0 of 0,13 of 14,0,2,0,0,0:15,5:17,42 of 94,40 of 77,3 of 6,10 of 17,9 of 11,16 of 17,50 of 107,47 of 87,59 of 117,84 of 136
0,UFC Fight Night: Strickland vs. Hernandez,2026-02-21," Houston, Texas, USA",http://ufcstats.com/fight-details/5b97f47cdd355cbe,Featherweight,U-DEC,3,5:00,0,0,Jordan Leavitt,Jordan Leavitt,Yadier del Valle,13-4-0,11-1-0,"Jun 02, 1995","Jul 29, 1996","5' 9""","5' 9""","71""","69""",Southpaw,Southpaw,0,0,17 of 45,13 of 42,37%,30%,4 of 8,0 of 0,50%,---,0 of 0,1 of 1,5 of 9,5 of 5,0,0,0,0,7:57,2:17,7 of 18,4 of 26,3 of 19,8 of 8,7 of 8,1 of 8,12 of 36,7 of 36,45 of 86,76 of 112
0,UFC Fight Night: Strickland vs. Hernandez,2026-02-21," Houston, Texas, USA",http://ufcstats.com/fight-details/6e78d874097a3d22,Women's Flyweight,U-DEC,3,5:00,0,0,Carli Judice,Juliana Miller,Carli Judice,6-4-0,6-2-0,"May 07, 1996","Mar 02, 1999","5' 7""","5' 7""","66""","68""",Orthodox,Southpaw,0,0,36 of 122,79 of 185,29%,42%,2 of 13,0 of 0,15%,---,7 of 13,3 of 4,0 of 0,1 of 1,1,0,0,0,3:38,1:07,24 of 100,53 of 143,11 of 20,20 of 34,1 of 2,6 of 8,29 of 109,75 of 180,46 of 138,104 of 214
0,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/a10deecfb8558335,Lightweight,"SUB, Rear Naked Choke",1,4:25,1,0,Quillan Salkilld,Mateusz Gamrot,Quillan Salkilld,26-5-0 (1 NC),13-1-0,"Dec 11, 1990","Dec 28, 1999","5' 10""","6' 0""","70""","75""",Southpaw,Orthodox,0,0,3 of 10,10 of 24,30%,41%,0 of 1,1 of 1,0%,100%,0 of 0,3 of 4,0 of 0,1 of 2,2,1,0,0,0:20,2:02,3 of 10,8 of 19,0 of 0,1 of 4,0 of 0,1 of 1,3 of 10,6 of 18,3 of 10,20 of 35
0,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/d5245f5b96b8afdf,Lightweight,U-DEC,3,5:00,0,1,Diego Ferreira,Diego Ferreira,Billy Quarantillo,20-7-0,18-8-0,"Jan 18, 1985","Dec 08, 1988","5' 9""","5' 10""","74""","70""",Orthodox,Orthodox,0,0,116 of 236,73 of 208,49%,35%,4 of 9,1 of 3,44%,33%,8 of 9,3 of 5,7 of 9,2 of 4,0,0,0,0,2:47,1:48,94 of 207,50 of 167,20 of 27,16 of 31,2 of 2,7 of 10,101 of 218,68 of 199,124 of 246,113 of 249
0,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/06bfde3e3577906f,Featherweight,"KO/TKO, Punch",1,0:35,0,0,Yadier del Valle,Darren Elkins,Yadier del Valle,29-13-0,11-1-0,"May 16, 1984","Jul 29, 1996","5' 10""","5' 9""","71""","69""",Orthodox,Southpaw,0,1,0 of 2,5 of 6,0%,83%,0 of 1,0 of 0,0%,---,0 of 0,1 of 1,0 of 0,2 of 2,0,0,0,0,0:00,0:09,0 of 2,4 of 5,0 of 0,0 of 0,0 of 0,1 of 1,0 of 2,2 of 3,0 of 2,5 of 6
0,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/13f31f7a784013a3,Women's Strawweight,U-DEC,3,5:00,0,0,Alexia Thainara,Amanda Lemos,Alexia Thainara,15-7-1,15-1-0,"May 22, 1987","Nov 20, 1995","5' 4""","5' 4""","65""","67""",Southpaw,Orthodox,0,0,56 of 100,81 of 125,56%,64%,0 of 2,2 of 6,0%,33%,4 of 4,24 of 29,0 of 0,5 of 5,0,0,0,0,0:22,7:43,29 of 63,35 of 71,17 of 27,22 of 27,10 of 10,24 of 27,52 of 96,52 of 91,68 of 115,199 of 246
0,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/f44ab9e9e4a89735,Welterweight,"KO/TKO, Punches",3,0:15,1,0,Ty Miller,Billy Ray Goff,Ty Miller,9-5-0,8-0-0 (1 NC),"Jun 18, 1998","Jun 04, 2000","5' 10""","6' 2""","72""","77""",Switch,Orthodox,0,2,25 of 57,133 of 221,43%,60%,0 of 8,0 of 0,0%,---,7 of 8,14 of 19,0 of 0,27 of 36,0,0,0,0,2:46,1:00,8 of 36,121 of 204,11 of 13,11 of 16,6 of 8,1 of 1,18 of 49,92 of 166,35 of 67,163 of 251
0,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/3050549d19395f6f,Heavyweight,U-DEC,3,5:00,0,0,Steven Asplund,Steven Asplund,Guilherme Pat,8-2-0,6-2-0,"Jul 16, 1998","Apr 20, 1994","6' 5""","6' 6""","78""","81""",Orthodox,Orthodox,2,1,66 of 109,45 of 76,60%,59%,0 of 1,0 of 0,0%,---,19 of 24,9 of 9,20 of 22,0 of 1,1,0,0,0,4:44,2:50,51 of 92,25 of 55,9 of 11,13 of 14,6 of 6,7 of 7,27 of 63,36 of 66,134 of 180,72 of 103
0,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/13380a8d6cdbb381,Light Heavyweight,"KO/TKO, Punches",1,4:59,0,0,Diyar Nurgozhay,Diyar Nurgozhay,Bruno Lopes,12-2-0,14-4-0,"Apr 22, 1997","Apr 24, 1993","6' 2""","6' 2""","74""","74""",Southpaw,Orthodox,2,0,48 of 70,14 of 25,68%,56%,0 of 0,1 of 1,---,100%,2 of 2,0 of 0,12 of 12,0 of 0,0,0,0,0,0:08,0:03,17 of 30,2 of 11,14 of 16,4 of 6,17 of 24,8 of 8,34 of 56,14 of 25,48 of 70,14 of 25
0,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/64829a32c78ab656,Heavyweight,"SUB, Neck Crank",1,1:50,0,0,Jose Montanha,Louie Sutherland,Jose Montanha,11-6-0,7-1-0,"Feb 08, 1994","Aug 25, 1996","6' 3""","6' 4""","76""","76""",Orthodox,Orthodox,0,0,3 of 4,2 of 7,75%,28%,0 of 1,1 of 2,0%,50%,0 of 0,1 of 1,0 of 0,0 of 0,0,1,0,0,0:11,1:01,1 of 2,2 of 7,0 of 0,0 of 0,2 of 2,0 of 0,3 of 4,1 of 6,3 of 4,7 of 12
0,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/81ae2a465e0dfa4f,Lightweight,U-DEC,3,5:00,0,0,Manoel Sousa,Manoel Sousa,Richie Miranda,15-1-0,13-2-0,"Jun 04, 1997","Aug 12, 1994","5' 9""","5' 8""","70""","75""",Orthodox,Southpaw,1,0,67 of 119,46 of 119,56%,38%,1 of 1,1 of 9,100%,11%,13 of 16,7 of 14,5 of 5,11 of 14,0,0,0,0,2:49,3:51,43 of 86,41 of 108,5 of 7,4 of 9,19 of 26,1 of 2,49 of 98,28 of 91,89 of 141,126 of 213
0,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/1168a8e59aacfd72,Featherweight,"KO/TKO, Punch",1,3:09,0,0,Miles Johns,Miles Johns,Gianni Vazquez,16-5-0 (1 NC),14-6-1,"Mar 30, 1994","Jul 17, 1994","5' 7""","5' 7""","68""","71""",Orthodox,Orthodox,1,0,12 of 28,7 of 25,42%,28%,0 of 0,0 of 0,---,---,0 of 0,0 of 0,4 of 4,0 of 0,0,0,0,0,0:04,0:00,11 of 25,4 of 21,0 of 1,1 of 2,1 of 2,2 of 2,8 of 24,7 of 25,12 of 28,7 of 25
0,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/d463229133909215,Women's Flyweight,"SUB, Rear Naked Choke",2,1:38,0,0,Juliana Miller,Juliana Miller,Ravena Oliveira,6-4-0,7-5-1,"May 07, 1996","Feb 20, 1997","5' 7""","5' 5""","66""","65""",Orthodox,Orthodox,0,0,24 of 44,7 of 18,54%,38%,2 of 4,0 of 0,50%,---,5 of 5,2 of 2,13 of 28,0 of 0,1,0,0,0,4:42,0:06,19 of 36,2 of 12,5 of 7,2 of 2,0 of 1,3 of 4,6 of 11,5 of 16,45 of 70,18 of 30
0,UFC Fight Night: Gamrot vs. Salkilld,2026-08-08," Las Vegas, Nevada, USA",http://ufcstats.com/fight-details/ded584e13276cbcb,Women's Strawweight,U-DEC,3,5:00,0,0,Carol Foro,Gigi Canuto,Carol Foro,7-2-0,10-1-0,"Nov 16, 2002","Mar 21, 1997","5' 2""","5' 2""","64""","61""",Orthodox,Orthodox,0,0,56 of 107,106 of 173,52%,61%,4 of 7,0 of 0,57%,---,2 of 3,8 of 12,2 of 2,7 of 13,1,0,0,1,6:10,0:50,41 of 81,64 of 120,6 of 16,30 of 38,9 of 10,12 of 15,52 of 102,91 of 148,102 of 159,125 of 192
0,UFC Fight Night: Medic vs. Rodriguez,2026-08-01," Belgrade, Vojvodina, Serbia",http://ufcstats.com/fight-details/68ae50dbf98dc15f,Welterweight,"KO/TKO, Punches",1,0:30,1,0,Uros Medic,Uros Medic,Daniel Rodriguez,14-3-0,20-6-0,"Apr 25, 1993","Dec 31, 1986","6' 1""","6' 1""","71""","74""",Southpaw,Southpaw,1,0,11 of 14,1 of 3,78%,33%,0 of 0,0 of 0,---,---,0 of 0,0 of 0,6 of 8,0 of 0,0,0,0,0,0:04,0:00,9 of 11,0 of 2,1 of 2,0 of 0,1 of 1,1 of 1,5 of 6,1 of 3,11 of 14,1 of 3
0,UFC Fight Night: Medic vs. Rodriguez,2026-08-01," Belgrade, Vojvodina, Serbia",http://ufcstats.com/fight-details/0c3c835e681972d3,Light Heavyweight,"KO/TKO, Punches",1,2:56,1,0,Navajo Stirling,Jan Blachowicz,Navajo Stirling,29-12-2,11-0-0,"Feb 24, 1983","Nov 07, 1997","6' 2""","6' 4""","78""","79""",Orthodox,Orthodox,0,0,3 of 7,35 of 46,42%,76%,0 of 0,0 of 1,---,0%,0 of 2,0 of 0,0 of 0,20 of 24,0,0,0,0,0:04,1:04,1 of 5,22 of 30,2 of 2,3 of 5,0 of 0,10 of 11,3 of 5,15 of 22,6 of 11,36 of 47
